重庆巫山脆李|分级指标|一级果：单果重在40到45克之间|136
重庆巫山脆李|分级指标|一级果：果形端正|136
重庆巫山脆李|分级指标|一级果：酸甜适口|136
重庆巫山脆李|分级指标|一级果：脆嫩化渣|136
重庆巫山脆李|分级指标|一级果：汁多味香|136
重庆巫山脆李|分级指标|一级果：果粉完整|136
李贮运保鲜与加工|属于|农业加工技术|137
李果实|属于|水果类|137
李果实加工|有利于|现代农业规模化、基地化、标准化、安全化|137
李果实加工|有利于|延长农业产业链、提升价值链、完善利益链|137
李果实加工|有利于|提高农村三产融合发展和新型城镇化水平|137
李果实加工|有利于|形成以工促农、以城带乡的长效反哺机制|137
果脯|作为|传统休闲食品|137
果脯|质地|柔软|137
果脯|味佳|形美|137
果脯|营养|方便|137
果脯|耐贮藏|广受消费者喜爱|137
低糖果脯|将成为|消费主流|137
清洗设备|包括|鼓泡清洗机、毛刷清洗机、强流除水机|137
预处理设备|包括|李果去核机或手持去核器|137
渗糖设备|包括|夹层锅或真空渗糖罐|137
干制设备|包括|烘房或烘箱(电热、红外线、微波、热泵等)|137
李高效生产及绿色防控技术|属于|农业技术|138
工艺流程|属于|李高效生产及绿色防控技术|138
原料|用于|工艺流程|138
清洗|属于|工艺流程|138
预处理|属于|工艺流程|138
制糖液|属于|工艺流程|138
渗糖|属于|工艺流程|138
干制|属于|工艺流程|138
操作要点|属于|工艺流程|138
原料|挑选|李高效生产及绿色防控技术|138
清洗|去除|污物|138
预处理|包括|含核型,去核型|138
制糖液|制备|李高效生产及绿色防控技术|138
渗糖|包括|煮制渗糖,真空渗糖|138
干制|用于|李高效生产及绿色防控技术|138
操作要点|指导|工艺流程|138
原料|要求|污染物和农药残留符合GB2762、GB2763的要求|138
清洗|使用|人工或水果清洗设备|138
预处理|包括|表面划纹处理,去核|138
制糖液|包含|白砂糖,填充剂,植酸或植酸钠,食盐,柠檬酸,亚硫酸氢钠|138
渗糖|需要|煮沸,糖渍|138
干制|控制|温度,时间|138
含核型|需要|表面划纹处理|138
去核型|需要|去核器,专用去核机|138
煮制渗糖|需要|煮沸,搅拌|138
真空渗糖|需要|温度,真空度,时间|138
糖渍|影响|李果脯质量|138
干制|需要|烘筛,温度控制|138
李贮运|属于|果脯加工|139
果脯|需要控制|含水量|139
干燥|影响|果脯质量|139
温度|影响|果脯干燥速率|139
李果脯|制作过程中|需要整形|139
果脯|可能|出现霉变|139
包装|可以采用|独立小包装|139
话李|属于|凉果类|139
话李|可以具有|甜、酸、咸等风味|139
话李|加工方法|基本相同|139
话李|可以|生津止渴|139
李高效生产及绿色防控技术|属于|农业技术|140
李果|属于|果实类|140
清洗设备|用于|清洗李果|140
预处理设备|用于|李果预处理|140
腌制脱盐实施|用于|李果腌制脱盐|140
脱水与干制设备|用于|李果脱水与干制|140
料液配置设备|用于|配置李果料液|140
李果|经过|清洗|140
李果|经过|预处理|140
李果|经过|腌制|140
李果|经过|脱水|140
李果|经过|浸制|140
李果|经过|烘干|140
李果|经过|包装|140
李果|属于|话李成品|140
红心李品种|属于|李果品种|140
GB2762|规定|污染物限量|140
GB2763|规定|农药残留限量|140
李果|具有|果皮|140
打皮机|用于|打皮|140
砂轮|用于|打伤李果皮|140
有钉木板|用于|打伤李果皮|140
腌制|可以|实现周年原料供应|140
腌制|可以|统一风味|140
湿法腌制|用于|去除李果苦涩味|140
干法腌制|用于|去除李果苦涩味|140
李果|沉没|盐水|140
塑料薄膜|用于|覆盖李果腌制|140
重物|用于|防止李果上浮|140
腌制时间|为|20~30天|140
乳酸发酵|用于|去除李果苦涩味|140
层果层盐|用于|干法腌制|140
盐用量|占|李果质量|140
腌制时间|为|3~4周|140
李贮运|属于|水果加工|141
李贮运|需要|干燥处理|141
李贮运|需要|脱盐处理|141
李贮运|需要|脱水处理|141
李贮运|需要|料液配制|141
李贮运|需要|浸制处理|141
李贮运|需要|干制处理|141
李贮运|需要|成品包装|141
李贮运|质量要求|感官要求|141
李贮运|质量要求|理化指标|141
李贮运|质量要求|污染物限量|141
李果酒|原料|李果实|142
李果酒|生产工艺|清洗|142
李果酒|生产工艺|打浆制汁|142
李果酒|生产工艺|成分调整|142
李果酒|生产工艺|酵母发酵|142
李果酒|生产工艺|过滤澄清|142
李果酒|生产工艺|陈酿|142
李果酒|生产工艺|澄清处理|142
李果酒|生产工艺|成分调配|142
李果酒|生产工艺|封缸贮藏|142
李果酒|生产工艺|过滤灌装封装|142
李果酒|功效|改善心脑血管功能|142
李果酒|功效|促进机体新陈代谢|142
李果酒|功效|治疗高血压|142
李果酒|功效|预防动脉硬化|142
次氯酸钠|用途|清洗李果实|142
定量液体灌装机|用途|灌装封口|142
李贮运|属于|果蔬保鲜与加工技术|143
果酒酵母|活化|至表面产生大量泡沫|143
打浆制汁|使用|双道打浆机或其他去核打浆机|143
酵母|加入|发酵容器|143
发酵|温度|20~22℃|143
发酵时间|主发酵时间|14天左右|143
硅藻土过滤机|用于|过滤澄清|143
陈酿|温度|20~22℃|143
陈酿时间|陈酿|一段时间|143
果酒糖|调配|果酒|143
果酒|理化指标|酒精度10%~14%|143
果酒|理化指标|甲醇≤0.4克/升|143
果酒|理化指标|可滴定酸度(以酒石酸计)4.0~9.0克/升|143
果酒|理化指标|挥发酸(以乙酸计)≤1.5克/升|143
果酒|理化指标|总糖(以葡萄糖计)干型≤4.0克/升,半干型4.1~12.0克/升,半甜型12.1~45.0克/升,甜型≥45.1克/升|143
李果酒|预防|疾病|143
李果|属于|水果类|144
李罐头|加工|清洗设备|144
李罐头|加工|去皮去核设施设备|144
李罐头|加工|预煮设备|144
李罐头|加工|计量设备|144
李罐头|加工|封罐设备|144
李罐头|加工|杀菌设备|144
李果|清洗|灰尘|144
李果|清洗|污物|144
李果|清洗|腐叶|144
李果|去皮漂洗|氢氧化钠溶液|144
李果|去核|半自动去核设备|144
李果|去核|人工去核器|144
李罐头|检验|37℃下保温7天|144
李罐头|质量标准|符合GB2762、GB2763要求|144
李贮运|属于|果品加工|145
预煮|属于|李贮运的加工步骤|145
食盐水|用于|护色|145
清水|用于|淘洗|145
果肉|被|预煮|145
热水|用于|预煮和浸洗|145
预煮时间|设置为|3~5分钟|145
热水中浸洗|用于|去杂|145
装罐|属于|李贮运的加工步骤|145
产品规格|用于|计量|145
产品标准|包含|固形物含量要求|145
装罐时间|设置为|趁热|145
注糖水|属于|李贮运的加工步骤|145
蔗糖溶液|用于|注糖水|145
糖水质量分数|设置为|40%|145
纱布|用于|过滤糖水|145
真空封口|属于|李贮运的加工步骤|145
真空封口机|用于|密封|145
抽空时间|设置为|3~5秒|145
真空度|设置为|0.8~0.9兆帕|145
杀菌冷却|属于|李贮运的加工步骤|145
杀菌温度|控制在|95~100℃|145
降温时间|需要|避免过快|145
产品|需要|降至40℃以下才能取出|145
检验入库|属于|李贮运的加工步骤|145
保温时间|设置为|7天|145
入库|是|检验合格后的操作|145
感官指标|是|产品质量要求的一部分|145
黄色|是|果肉的色泽|145
糖水透明|是|糖水的特征|145
香味|是|李的滋味与气味的一部分|145
酸甜适口|是|李的滋味与气味的一部分|145
无异味|是|李的滋味与气味的要求|145
形态完整|是|李的要求|145
去皮|是|李的要求|145
大小均匀|是|李的要求|145
无机械伤和斑点|是|李的要求|145
果肉软硬适度|是|李的要求|145
理化指标|是|产品质量要求的一部分|145
糖水浓度|设置为|12%~36%|145
固形物含量|不低于|产品标准要求|145
污染物限量|应符合|GB2762的规定|145
微生物限量|应符合|罐头食品商业无菌要求|145
致病菌|不得检出|微生物限量要求|145
李果脆片|属于|果品加工产品|145
清洗|是|李果脆片的加工步骤|145
去核切片|是|李果脆片的加工步骤|145
预冻处理|是|李果脆片的加工步骤|145
真空冻干设备|用于|冻干李果脆片|145
冻干|是|李果脆片的加工步骤|145
分级|是|李果脆片的加工步骤|145
包装|是|李果脆片的加工步骤|145
成品|是|李果脆片的最终形态|145
李果|属于|水果类|146
李高效生产及绿色防控技术|属于|农业技术|146
清洗设备|用于|清洗李果|146
去核机|属于|去核、切片设备|146
预冻设备|用于|预冻李果|146
干制设备|用于|干制李果|146
包装设备|用于|包装李果|146
原料|需要|清洗|146
清洗|需要|清洗设备|146
去核|需要|去核机|146
切片|需要|果蔬切片机|146
预冻|需要|预冻设备|146
冻干|需要|干制设备|146
分拣|需要|分拣设备|146
包装|需要|包装设备|146
李果实|适用|原料|146
隧道速冻机|属于|预冻设备|146
低温冻库|属于|预冻设备|146
果蔬充氮包装机|属于|包装设备|146
完熟李果实|需要|原料|146
组织未软化李果实|需要|原料|146
无疤痕李果实|需要|原料|146
无损伤李果实|需要|原料|146
无腐烂褐变李果实|需要|原料|146
硬脆度李果实|需要|原料|146
可溶性固形物含量|需要|原料|146
李贮运|属于|果蔬保鲜与加工|147
李果酱|使用原料|李|147
李果酱|需要去除|腐烂李、褐变李、发酵李|147
李果酱|需要去除|树叶|147
李果酱|需要去除|树枝|147
李果酱|需要去除|异物|147
李果酱|加工设备|气泡清洗机|147
李果酱|加工设备|毛刷清洗机|147
李果酱|加工设备|强流除水机|147
李果酱|加工设备|玻璃瓶清洗机|147
李果酱|加工设备|双道去皮去核打浆机|147
李果酱|加工设备|可倾式自动搅拌夹层锅|147
李果酱|加工设备|全自动计量酱料灌装机|147
李果酱|加工设备|半自动酱料灌装机|147
李果酱|加工设备|玻璃瓶真空封口机|147
李果酱|加工设备|喷淋杀菌机|147
李果酱|加工流程|原料挑选|147
李果酱|加工流程|原料清洗|147
李果酱|加工流程|打浆|147
李果酱|加工流程|调配|147
李果酱|加工流程|加热浓缩|147
李果酱|加工流程|装罐密封|147
李果酱|加工流程|杀菌|147
李果酱|加工流程|冷却|147
李果酱|加工流程|包装|147
李果酱|质量要求|感官指标|147
李果酱|质量要求|理化指标|147
李果酱|质量要求|污染物限量|147
李果酱|质量要求|微生物限量|147
李高效|生产|绿色防控技术|148
李高效|采用|果蔬专用清洗设备|148
李高效|清洗|表面灰尘|148
李高效|清洗|腐叶|148
李高效|清洗|虫卵|148
李高效|清洗|污物|148
清洗用水|符合|GB5749|148
李高效|采用|仁果打浆机|148
仁果打浆机|将|李打成原浆|148
原浆|添加|D-异抗坏血酸钠|148
原浆|添加|乙二胺四乙酸二钠|148
李高效|加热|浓缩|148
原浆|加入|白砂糖|148
原浆|加入|稳定增稠剂|148
稳定增稠剂|包括|果胶|148
稳定增稠剂|包括|黄原胶|148
稳定增稠剂|包括|结冷胶|148
李高效|控制|温度|148
李高效|不断搅拌|浓缩|148
李高效|浓缩|至流体状|148
李高效|洗瓶|带包膜玻璃瓶|148
李高效|清洗|清水|148
李高效|沥干|去水|148
李高效|灌装|工序|148
李高效|封口|时间不超过30分钟|148
果酱|封口|温度在80℃以上|148
李高效|杀菌|温度100℃|148
李高效|杀菌|时间20~30分钟|148
李高效|水冷却|至38℃以下|148
产品质量|要求|感官指标|148
产品质量|要求|理化指标|148
产品质量|要求|污染物限量|148
产品质量|要求|微生物限量|148
GB2762|符合|污染物限量|148
李贮运|保鲜与加工|主要参考文献|149
李贮运|研究|孟坤|149
李贮运|研究|余德亿|149
李贮运|研究|赵镭|149
李贮运|研究|汪厚银|149
李贮运|研究|刘文|149
李贮运|研究|曹建康|149
李贮运|研究|姜微波|149
李贮运|研究|赵玉梅|149
李贮运|研究|程云清|149
李贮运|研究|孟坤|149
李贮运|研究|黄鹏|149
李贮运|研究|方大琳|149
李贮运|研究|郑永华|149
李贮运|研究|Stone H|149
李贮运|研究|Side JL|149
李贮运|研究|陈中|149
李贮运|研究|陈志敏|149
小绿叶蝉|属于|同翅目叶蝉科|120
李树|遭受|小绿叶蝉危害|120
苦参碱乳油|防治|害虫|120
甲维·吡虫啉可溶液剂|注入|树木|120
球孢白僵菌可湿性粉剂|防治|成虫|120
噻虫啉微囊悬浮剂|防治|害虫|120
小绿叶蝉|繁殖|卵|120
小绿叶蝉|生命周期|1年10代|120
小绿叶蝉|活动时间|白天|120
小绿叶蝉|排泄|蜜露|120
平均气温|影响|小绿叶蝉生长发育|120
连阴雨|影响|小绿叶蝉繁殖|120
李树生长季|特征|发生期不整齐致世代重叠|120
小绿叶蝉|危害|叶片 黄白色斑点|120
李树|遭受|大青叶蝉危害|121
大青叶蝉|属于|同翅目叶蝉科|121
越冬|进行|成虫|121
成虫|产生|卵|121
卵|孵化|若虫|121
若虫|转移|寄主|121
寄主|繁殖|后代|121
李园|套种|蔬菜|121
李园|套种|草|121
大青叶蝉|趋光性|强|121
大青叶蝉|天敌|蜘蛛|121
大青叶蝉|天敌|赤眼蜂|121
大青叶蝉|天敌|叶蝉柄翅卵蜂|121
大青叶蝉|危害|李树|122
李树|遭受|大青叶蝉危害|122
李矮缩病毒|外壳蛋白基因克隆及原核表达|研究|122
李属坏死环斑病毒|遗传多样性分析及致病相关基因鉴定|研究|122
桃蛀螟|危害|桃树|122
桃树|遭受|桃蛀螟危害|122
桃潜叶蛾|发生规律及综合防治措施|研究|122
李红点病|发生及防治|研究|122
李病虫害防治|属于|农业技术|123
刘露|研究|根癌防治|123
陆卫明|合作|程艳墉|123
吕佩珂|合作|苏惠兰|123
王浩|合作|万方浩|123
王剑荣|研究|李霉斑穿孔病|123
王小银|合作|王强荣|123
王晓方|研究|黑李枝腐病因|123
许长新|合作|焦蕊|123
杨华|合作|彭玉基|123
张广仁|合作|李广旭|123
张瑞珠|研究|李树褐腐病|123
李|属于|果实类植物|124
   李|采收|巫山脆李|124
   巫山脆李|在采收后|进行贮运|124
   李|在采收后|进行呼吸作用|124
   李|在采收后|进行蒸腾作用|124
   李|贮存|营养和水分|124
   李|货架期|受环境温度影响|124
   李|商品性|受环境温度影响|124
   李|市场供应周期|受贮藏影响|124
   采收前因素|包括|栽培环境、施肥、灌溉、病虫害防治|124
   规范管理的果园|具有|更高的栽培环境要求|124
   规范管理的果园|农药和化肥使用|更规范|124
   规范管理的果园|果园病虫害发生率|更低|124
   规范管理的果园|产出的李品质|更好|124
   规范管理的果园|李的贮藏性|更强|124
   采收前10天|注意|控制土壤水分含量|124
   采收果实污染物限量|应符合|《食品安全国家标准食品中污染物限量》(GB2762)|124
   采收果实农药残留限量|应符合|《食品安全国家标准食品中农药最大残留限量》(GB2763)|124
李贮运保鲜与加工|属于|水果保鲜与加工技术|125
李|采收|成熟期|125
采收期|影响|果实品质|125
采收期|影响|贮运效果|125
果皮颜色|用于|判断采收期|125
果实生长发育期|用于|判断采收期|125
青脆李|成熟期|硬熟期|125
青脆李|成熟期|完熟期|125
采收成熟度|影响|果实口感品质|125
采收成熟度|影响|果实贮藏期|125
早熟品种|耐贮藏性|低|125
中晚熟品种|耐贮藏性|高|125
晴天气温较低时|适合|采收|125
阴天|适合|采收|125
雨天|不适合|采收|125
露(雨)水未干|不适合|采收|125
高温时段|不适合|采收|125
采摘操作|影响|果实完整性|125
采摘操作|影响|果实病菌侵入|125
分批分次采收|影响|产量|125
分批分次采收|影响|品质|125
分批分次采收|影响|耐贮性|125
采收筐|垫有|软草|125
采收筐|垫有|纸屑|125
采收筐|垫有|布|125
塑料周转筐|用于|采后李的周转|125
阴凉处|适合|放置采后的李|125
太阳直晒|避免|采后的李|125
预冷|影响|果实入库|125
李|属于|果实类别|126
采后处理|包括|分选、包装、预冷|126
分选|目的|剔除损伤果、畸形果、残次果|126
包装|目的|保护果实、减少摩擦、碰撞伤害|126
预冷|目的|快速降温、除去田间热和呼吸热、保持果实新鲜品质|126
李|采收季节|夏季|126
李|温度|高于25°C|126
预冷|作用|降低果实内部生理生化反应、减少营养成分消耗、减缓品质下降速度|126
李|属于|果实|127
预冷方法|应用于|李|127
自然冷风预冷|属于|预冷方法|127
库房空气预冷|属于|预冷方法|127
强制通风预冷|属于|预冷方法|127
压差预冷|属于|预冷方法|127
李|采用|自然冷风预冷|127
李|采用|库房空气预冷|127
李|采用|强制通风预冷|127
李|采用|压差预冷|127
隧道式预冷装置|用于|强制通风预冷|127
瓦楞纸箱|具有|通气孔|127
李|属于|果实类植物|128
李|进行|呼吸作用|128
李|进行|乙烯合成|128
李|推迟|叶绿素降解|128
李|延缓|成熟和衰老|128
李|抑制|病原微生物繁殖|128
李|保持|品质|128
物理处理|应用|李保鲜|128
化学处理|应用|李保鲜|128
热激处理|属于|物理措施|128
冷冲击|属于|物理措施|128
变温|属于|物理措施|128
减压|属于|物理措施|128
氯化钙|属于|化学药剂|128
1-甲基环丙烯|属于|化学药剂|128
高锰酸钾|属于|化学药剂|128
多菌灵|属于|化学药剂|128
吸附|属于|化学处理方式|128
浸泡|属于|化学处理方式|128
熏蒸|属于|化学处理方式|128
标准化|进行|化学药剂添加处理|128
李贮运|保鲜|温度控制|129
李贮运|保鲜|湿度控制|129
李贮运|保鲜|生物措施|129
李贮运|保鲜|涂膜处理|129
壳聚糖|属于|生物措施|129
魔芋精粉|属于|生物措施|129
疾病|预防|疫苗|129
李|属于|果实|129
温度|影响|李贮藏保鲜寿命|129
呼吸强度|与|温度高相关|129
冷害|影响|果实品质|129
贮藏库|管理|李贮运|129
库房|清洁|李贮运|129
设备|检修|贮藏库管理|129
库温|降低|入库前|129
李|分批入库|入库|129
库容总量|限制|入库量|129
空气循环方向|与|堆码走向一致|129
垫层|加厚|垛底|129
遮盖|防止|冷害|129
通风换气|作用|贮藏过程|129
二氧化碳|排除|贮藏过程|129
乙烯|排除|贮藏过程|129
库内温度|监控|贮藏过程|129
库内湿度|监控|贮藏过程|129
李|检测|贮藏过程|129
贮藏温度|建议|0~1℃|129
贮藏温度|波动|减少|129
李|属于|水果类|130
李|需要|控制贮藏湿度|130
李|需要|控制气体成分|130
贮藏湿度|控制|85%~95%|130
气体成分|控制|氧气浓度3%~5%，二氧化碳浓度不超过8%|130
运输|目的是|调节产品市场需求，满足不同地域物资需求|130
李|是|具有生命的活体物质|130
运输条件|影响|李的品质和新鲜度|130
李贮运|需要|适宜的低温运输|131
李贮运|需要|保持振动小|131
李贮运|需要|保持湿度条件|131
李贮运|需要|正确的装载与堆码|131
李贮运|避免|运输过程中的温度波动|131
李贮运|影响因素|运输方式|131
李贮运|影响因素|运输工具|131
李贮运|影响因素|货物放置位置|131
李贮运|影响因素|路面状况|131
李贮运|影响因素|码垛工作|131
李贮运|影响因素|野蛮装卸|131
李贮运|影响因素|空气干燥程度|131
李贮运|影响因素|加湿装置|131
李贮运|影响因素|温度波动|131
李贮运|影响因素|冻害|131
李贮运|影响因素|热害|131
李高效生产及绿色防控技术|属于|农业技术|132
温度|影响|果实腐烂速度|132
堆码|避免|紧靠冷藏车挡板|132
草席|作用|遮盖|132
运输卫生|需要|安全无害的运输工具|132
运输卫生|需要|清洁的运输工具|132
运输卫生|要求|防止果品被污染|132
运输卫生|要求|与其他非食用货物分开装运|132
李品质要求|随着|生活水平提高|132
李品质要求|随着|科技进步|132
李品质|包含|外观品质|132
李品质|包含|内在品质|132
李品质|包含|加工品质|132
感官品质分析|使用|视觉|132
感官品质分析|使用|嗅觉|132
感官品质分析|使用|触觉|132
感官品质分析|使用|味觉|132
感官品质分析|使用|听觉|132
果个大小|评价|果实品质|132
果形指数|评价|果实品质|132
果实质量|影响|产量|132
果实质量|影响|加工适应性|132
果实质量|影响|消费者接受程度|132
果实体积|评价|果实品质|132
李贮运保鲜与加工|属于|果实保鲜与加工技术|133
李|具有|果形指数|133
果形指数|测量工具|游标卡尺|133
果实色泽|影响因素|品种,成熟期|133
果实色泽|测定方法|色差计法|133
L*值|表示|亮度|133
a*值|表示|红绿|133
b*值|表示|黄蓝|133
芳香成分|影响因素|品种,采前因素,成熟度,采后因素|133
芳香成分|测定方法|顶空固相微萃取-气相色谱-质谱联用技术|133
芳香成分|测定方法|电子鼻|133
李|包含|2-乙基-1-己醇,正辛醇,己醛,壬醛,壬烯醛|133
果实硬度|测定方法|物性分析仪|133
果实硬度|测定方法|硬度计|133
果实硬度|测定方法|无损检测|133
李|影响|供应持续期,运输距离,经济效益|133
李果实|属于|水果|134
可食率|代表|可食部分质量占比|134
重庆|拥有|脆李|134
脆李|可食率|95%~98%|134
糖|存在于|李果实|134
李果实|糖含量|受品种、栽培技术、气候条件和成熟度影响|134
李果实|有机酸含量|受品种、栽培技术、气候条件和成熟度影响|134
可滴定酸|测定方法|滴定法|134
可溶性固形物|含量|11%~16%|134
果胶|影响|果实硬度|134
果胶|存在部位|植物细胞壁和细胞内层|134
果胶|提取方法|酸水解法、微生物提取法等|134
酚类物质|抗氧化能力|能够延缓人体衰老|134
李果实|褐变|与酚类物质氧化相关|134
李产业|发展|中国|0
中国|栽培|李|0
李|历史|久远|0
原始居民|采食|李果|0
先民|种植|李|0
《诗经》|包含|李的诗句|0
《山海经》|记载|李|0
《尔雅》|记载|李品种|0
《广志》|记载|李品种|0
汉代|修|上林苑|0
《洛阳花木记》|记载|李品种|0
牛心李|品种名|沿用|0
新石器时代|李核|遗存|0
战国时代|李核|遗存|0
李果|采食|习惯|0
李|别名|嘉庆子|0
李干|生产|增多|0
李|特性|坚|0
李|实|晚|0
李|栽种|晚|0
《齐民要术》|记载|李特性|0
李高效生产及绿色防控技术|属于|农业技术|1
李树|使用|嫁接繁殖技术|1
嫁接繁殖技术|使用|桃砧木|1
嫁接繁殖技术|使用|李砧木|1
嫁接繁殖技术|使用|杏砧木|1
嫁接繁殖技术|使用|梅砧木|1
李树|成活率|与砧木种类相关|1
李树|寿命|与砧木种类相关|1
李树|果实风味|与砧木种类相关|1
李树|栽培距离|影响果实品质|1
李树|对环境因素的适应性|与果实产量和品质相关|1
《洛阳花木记》|记载|李的栽培技术|1
《洛阳花木记》|提出|李树栽培的注意事项|1
清代|时间|《槜李谱》撰写时期|1
《槜李谱》|是中国历史上|关于李的专著|1
《槜李谱》|内容|李的字义、栽种等技术|1
李树|大小年结果|与气候条件相关|1
李树|采摘时间|与果实成熟度相关|1
南方产区|包括|江苏、安徽、浙江等省份|1
南方产区|气候类型|亚热带至热带湿润季风气候|1
南方产区|降水量|年降水量一般在1000~1500毫米|1
李树|分布|几乎各省份均有野生或栽培|1
李树|垂直分布|最高可达海拔4000米|1
中国李|产区|南方产区、北方产区|1
南方产区|特点|李生产和加工的传统产区|1
北方产区|特点|鲜食李产区|1
李产业|发展|现状|2
中国李|属于|李产业|2
欧洲李|属于|李产业|2
美洲李|属于|李产业|2
樱桃李|属于|李产业|2
华东|栽培|中国李|2
华中|栽培|中国李|2
华南|栽培|中国李|2
福建|栽培|中国李|2
浙江|栽培|中国李|2
江西|栽培|中国李|2
湖南|栽培|中国李|2
广东|栽培|中国李|2
江苏|栽培|中国李|2
福建永泰|栽培|中国李|2
广东信宜|栽培|中国李|2
贵州|栽培|中国李|2
重庆|栽培|中国李|2
四川|栽培|中国李|2
云南昆明|栽培|中国李|2
江苏徐州|栽培|中国李|2
浙江东阳|栽培|中国李|2
贵州遵义|栽培|中国李|2
贵州铜仁|栽培|中国李|2
重庆巫山|栽培|中国李|2
四川宜宾|栽培|中国李|2
福建芙蓉李|属于|李品种|2
浙江槜李|属于|李品种|2
广东三华李|属于|李品种|2
广东南华李|属于|李品种|2
四川江安李|属于|李品种|2
四川青脆李|属于|李品种|2
四川脆红李|属于|李品种|2
李|耐受|高温|2
李|耐受|寒冷|2
李果实|特性|较大|2
李果实|特性|红肉类型|2
李产业|主要产地|江苏|2
李产业|主要产地|福建|2
李产业|主要产地|浙江|2
李产业|主要产地|江西|2
李产业|主要产地|湖南|2
李产业|主要产地|广东|2
李产业|主要产地|贵州|2
李产业|主要产地|重庆|2
李产业|主要产地|四川|2
李产业|主要产地|云南|2
李产业|用途|鲜食|2
北方产区|属于|李产业|2
东北|属于|北方产区|2
华北|属于|北方产区|2
西北|属于|北方产区|2
河北|属于|北方产区|2
河南|属于|北方产区|2
山东|属于|北方产区|2
山西|属于|北方产区|2
陕西|属于|北方产区|2
甘肃|属于|北方产区|2
青海|属于|北方产区|2
宁夏|属于|北方产区|2
新疆|属于|北方产区|2
温带大陆性气候|属于|生态条件|2
温带季风气候|属于|生态条件|2
李产业|区域分布|黑龙江|2
李产业|区域分布|辽宁|2
李产业|区域分布|吉林|2
李产业|区域分布|河北|2
李产业|区域分布|河南|2
李产业|区域分布|山东|2
李产业|区域分布|山西|2
李产业|区域分布|陕西|2
李产业|区域分布|甘肃|2
李产业|区域分布|青海|2
李产业|区域分布|宁夏|2
李产业|区域分布|新疆|2
李产业|生态条件|温带大陆性气候|2
李产业|生态条件|温带季风气候|2
李产业|季节分配|不均|2
李产业|降水量|少|2
李产业|春旱|严重|2
李高效生产及绿色防控技术|属于|农业生产技术|3
中国李|属于|李属植物|3
欧洲李|属于|李属植物|3
樱桃李|属于|李属植物|3
美洲乌苏里李|属于|李属植物|3
东北地区|拥有|抗寒力强的李资源|3
华北地区|拥有|果实较大的李品种资源|3
新疆地区|主要栽培|欧洲李|3
西北地区（除新疆外）|主要栽培|中国李|3
辽宁锦西|栽培|李树|3
辽宁盖州|栽培|李树|3
河北易县|栽培|欧洲李|3
河北昌黎|栽培|欧洲李|3
山东莱阳|栽培|欧洲李|3
河南济源|栽培|欧洲李|3
新疆轮台|栽培|欧洲李|3
新疆和硕|栽培|欧洲李|3
新疆塔城|栽培|欧洲李|3
