重庆巫山脆李|分级指标|特级果：单果重大于45克|136
重庆巫山脆李|分级指标|特级果：果形端正|136
重庆巫山脆李|分级指标|特级果：酸甜适口|136
重庆巫山脆李|分级指标|特级果：脆嫩化渣|136
重庆巫山脆李|分级指标|特级果：汁多味香|136
重庆巫山脆李|分级指标|特级果：果粉完整|136
重庆巫山脆李|分级指标|一级果：单果重在40到45克之间|136
重庆巫山脆李|分级指标|一级果：果形端正|136
重庆巫山脆李|分级指标|一级果：酸甜适口|136
重庆巫山脆李|分级指标|一级果：脆嫩化渣|136
重庆巫山脆李|分级指标|一级果：汁多味香|136
重庆巫山脆李|分级指标|一级果：果粉完整|136
李贮运保鲜与加工|属于|农业加工技术|137
李果实|属于|水果类|137
鲜食|与|加工|是李果实的|物性特征|137
安全要求|符合|GB2762、GB2763|规定|137
李果实加工|有利于|现代农业规模化、基地化、标准化、安全化|137
李果实加工|有利于|延长农业产业链、提升价值链、完善利益链|137
李果实加工|有利于|提高农村三产融合发展和新型城镇化水平|137
李果实加工|有利于|形成以工促农、以城带乡的长效反哺机制|137
果脯|作为|传统休闲食品|137
果脯|质地|柔软|137
果脯|味佳|形美|137
果脯|营养|方便|137
果脯|耐贮藏|广受消费者喜爱|137
低糖果脯|将成为|消费主流|137
清洗设备|包括|鼓泡清洗机、毛刷清洗机、强流除水机|137
预处理设备|包括|李果去核机或手持去核器|137
渗糖设备|包括|夹层锅或真空渗糖罐|137
干制设备|包括|烘房或烘箱(电热、红外线、微波、热泵等)|137
李高效生产及绿色防控技术|属于|农业技术|138
工艺流程|属于|李高效生产及绿色防控技术|138
原料|用于|工艺流程|138
清洗|属于|工艺流程|138
预处理|属于|工艺流程|138
制糖液|属于|工艺流程|138
渗糖|属于|工艺流程|138
干制|属于|工艺流程|138
操作要点|属于|工艺流程|138
原料|挑选|李高效生产及绿色防控技术|138
清洗|去除|污物|138
预处理|包括|含核型,去核型|138
制糖液|制备|李高效生产及绿色防控技术|138
渗糖|包括|煮制渗糖,真空渗糖|138
干制|用于|李高效生产及绿色防控技术|138
操作要点|指导|工艺流程|138
原料|要求|污染物和农药残留符合GB2762、GB2763的要求|138
清洗|使用|人工或水果清洗设备|138
预处理|包括|表面划纹处理,去核|138
制糖液|包含|白砂糖,填充剂,植酸或植酸钠,食盐,柠檬酸,亚硫酸氢钠|138
渗糖|需要|煮沸,糖渍|138
干制|控制|温度,时间|138
含核型|需要|表面划纹处理|138
去核型|需要|去核器,专用去核机|138
煮制渗糖|需要|煮沸,搅拌|138
真空渗糖|需要|温度,真空度,时间|138
糖渍|影响|李果脯质量|138
干制|需要|烘筛,温度控制|138
李贮运|属于|果脯加工|139
果脯|需要控制|含水量|139
干燥|影响|果脯质量|139
温度|影响|果脯干燥速率|139
李果脯|制作过程中|需要整形|139
果脯|可能|出现霉变|139
包装|可以采用|独立小包装|139
话李|属于|凉果类|139
话李|可以具有|甜、酸、咸等风味|139
话李|加工方法|基本相同|139
话李|可以|生津止渴|139
李高效生产及绿色防控技术|属于|农业技术|140
李果|属于|果实类|140
清洗设备|用于|清洗李果|140
预处理设备|用于|李果预处理|140
腌制脱盐实施|用于|李果腌制脱盐|140
脱水与干制设备|用于|李果脱水与干制|140
料液配置设备|用于|配置李果料液|140
李果|经过|清洗|140
李果|经过|预处理|140
李果|经过|腌制|140
李果|经过|脱水|140
李果|经过|浸制|140
李果|经过|烘干|140
李果|经过|包装|140
李果|属于|话李成品|140
红心李品种|属于|李果品种|140
GB2762|规定|污染物限量|140
GB2763|规定|农药残留限量|140
李果|具有|果皮|140
打皮机|用于|打皮|140
砂轮|用于|打伤李果皮|140
有钉木板|用于|打伤李果皮|140
腌制|可以|实现周年原料供应|140
腌制|可以|统一风味|140
湿法腌制|用于|去除李果苦涩味|140
干法腌制|用于|去除李果苦涩味|140
李果|与|盐水|进行|腌制|140
李果|沉没|盐水|140
塑料薄膜|用于|覆盖李果腌制|140
重物|用于|防止李果上浮|140
腌制时间|为|20~30天|140
乳酸发酵|用于|去除李果苦涩味|140
层果层盐|用于|干法腌制|140
盐用量|占|李果质量|140
腌制时间|为|3~4周|140
李贮运|属于|水果加工|141
李贮运|需要|干燥处理|141
李贮运|需要|脱盐处理|141
李贮运|需要|脱水处理|141
李贮运|需要|料液配制|141
李贮运|需要|浸制处理|141
李贮运|需要|干制处理|141
李贮运|需要|成品包装|141
李贮运|质量要求|感官要求|141
李贮运|质量要求|理化指标|141
李贮运|质量要求|污染物限量|141
李果酒|原料|李果实|142
李果酒|生产工艺|清洗|142
李果酒|生产工艺|打浆制汁|142
李果酒|生产工艺|成分调整|142
李果酒|生产工艺|酵母发酵|142
李果酒|生产工艺|过滤澄清|142
李果酒|生产工艺|陈酿|142
李果酒|生产工艺|澄清处理|142
李果酒|生产工艺|成分调配|142
李果酒|生产工艺|封缸贮藏|142
李果酒|生产工艺|过滤灌装封装|142
李果酒|功效|改善心脑血管功能|142
李果酒|功效|促进机体新陈代谢|142
李果酒|功效|治疗高血压|142
李果酒|功效|预防动脉硬化|142
次氯酸钠|用途|清洗李果实|142
定量液体灌装机|用途|灌装封口|142
李贮运|属于|果蔬保鲜与加工技术|143
果酒酵母|活化|至表面产生大量泡沫|143
打浆制汁|使用|双道打浆机或其他去核打浆机|143
酵母|加入|发酵容器|143
发酵|温度|20~22℃|143
发酵时间|主发酵时间|14天左右|143
硅藻土过滤机|用于|过滤澄清|143
陈酿|温度|20~22℃|143
陈酿时间|陈酿|一段时间|143
果酒糖|调配|果酒|143
果酒|理化指标|酒精度10%~14%|143
果酒|理化指标|甲醇≤0.4克/升|143
果酒|理化指标|可滴定酸度(以酒石酸计)4.0~9.0克/升|143
果酒|理化指标|挥发酸(以乙酸计)≤1.5克/升|143
果酒|理化指标|总糖(以葡萄糖计)干型≤4.0克/升,半干型4.1~12.0克/升,半甜型12.1~45.0克/升,甜型≥45.1克/升|143
李果酒|预防|疾病|143
李果|属于|水果类|144
李罐头|加工|清洗设备|144
李罐头|加工|去皮去核设施设备|144
李罐头|加工|预煮设备|144
李罐头|加工|计量设备|144
李罐头|加工|封罐设备|144
李罐头|加工|杀菌设备|144
李果|清洗|灰尘|144
李果|清洗|污物|144
李果|清洗|腐叶|144
李果|去皮漂洗|氢氧化钠溶液|144
李果|去核|半自动去核设备|144
李果|去核|人工去核器|144
李罐头|检验|37℃下保温7天|144
李罐头|质量标准|符合GB2762、GB2763要求|144
李贮运|属于|果品加工|145
预煮|属于|李贮运的加工步骤|145
食盐水|用于|护色|145
清水|用于|淘洗|145
果肉|被|预煮|145
热水|用于|预煮和浸洗|145
预煮时间|设置为|3~5分钟|145
热水中浸洗|用于|去杂|145
装罐|属于|李贮运的加工步骤|145
产品规格|用于|计量|145
产品标准|包含|固形物含量要求|145
装罐时间|设置为|趁热|145
注糖水|属于|李贮运的加工步骤|145
蔗糖溶液|用于|注糖水|145
糖水质量分数|设置为|40%|145
纱布|用于|过滤糖水|145
真空封口|属于|李贮运的加工步骤|145
真空封口机|用于|密封|145
抽空时间|设置为|3~5秒|145
真空度|设置为|0.8~0.9兆帕|145
杀菌冷却|属于|李贮运的加工步骤|145
杀菌温度|控制在|95~100℃|145
降温时间|需要|避免过快|145
产品|需要|降至40℃以下才能取出|145
检验入库|属于|李贮运的加工步骤|145
保温时间|设置为|7天|145
入库|是|检验合格后的操作|145
感官指标|是|产品质量要求的一部分|145
黄色|是|果肉的色泽|145
糖水透明|是|糖水的特征|145
香味|是|李的滋味与气味的一部分|145
酸甜适口|是|李的滋味与气味的一部分|145
无异味|是|李的滋味与气味的要求|145
形态完整|是|李的要求|145
去皮|是|李的要求|145
大小均匀|是|李的要求|145
无机械伤和斑点|是|李的要求|145
果肉软硬适度|是|李的要求|145
理化指标|是|产品质量要求的一部分|145
糖水浓度|设置为|12%~36%|145
固形物含量|不低于|产品标准要求|145
污染物限量|应符合|GB2762的规定|145
微生物限量|应符合|罐头食品商业无菌要求|145
致病菌|不得检出|微生物限量要求|145
李果脆片|属于|果品加工产品|145
清洗|是|李果脆片的加工步骤|145
去核切片|是|李果脆片的加工步骤|145
预冻处理|是|李果脆片的加工步骤|145
真空冻干设备|用于|冻干李果脆片|145
冻干|是|李果脆片的加工步骤|145
分级|是|李果脆片的加工步骤|145
包装|是|李果脆片的加工步骤|145
成品|是|李果脆片的最终形态|145
李果|属于|水果类|146
李高效生产及绿色防控技术|属于|农业技术|146
清洗设备|用于|清洗李果|146
去核机|属于|去核、切片设备|146
预冻设备|用于|预冻李果|146
干制设备|用于|干制李果|146
包装设备|用于|包装李果|146
原料|需要|清洗|146
清洗|需要|清洗设备|146
去核|需要|去核机|146
切片|需要|果蔬切片机|146
预冻|需要|预冻设备|146
冻干|需要|干制设备|146
分拣|需要|分拣设备|146
包装|需要|包装设备|146
李果实|适用|原料|146
隧道速冻机|属于|预冻设备|146
低温冻库|属于|预冻设备|146
果蔬充氮包装机|属于|包装设备|146
完熟李果实|需要|原料|146
组织未软化李果实|需要|原料|146
无疤痕李果实|需要|原料|146
无损伤李果实|需要|原料|146
无腐烂褐变李果实|需要|原料|146
硬脆度李果实|需要|原料|146
可溶性固形物含量|需要|原料|146
李贮运|属于|果蔬保鲜与加工|147
李果酱|使用原料|李|147
李果酱|需要去除|腐烂李、褐变李、发酵李|147
李果酱|需要去除|树叶|147
李果酱|需要去除|树枝|147
李果酱|需要去除|异物|147
李果酱|加工设备|气泡清洗机|147
李果酱|加工设备|毛刷清洗机|147
李果酱|加工设备|强流除水机|147
李果酱|加工设备|玻璃瓶清洗机|147
李果酱|加工设备|双道去皮去核打浆机|147
李果酱|加工设备|可倾式自动搅拌夹层锅|147
李果酱|加工设备|全自动计量酱料灌装机|147
李果酱|加工设备|半自动酱料灌装机|147
李果酱|加工设备|玻璃瓶真空封口机|147
李果酱|加工设备|喷淋杀菌机|147
李果酱|加工流程|原料挑选|147
李果酱|加工流程|原料清洗|147
李果酱|加工流程|打浆|147
李果酱|加工流程|调配|147
李果酱|加工流程|加热浓缩|147
李果酱|加工流程|装罐密封|147
李果酱|加工流程|杀菌|147
李果酱|加工流程|冷却|147
李果酱|加工流程|包装|147
李果酱|质量要求|感官指标|147
李果酱|质量要求|理化指标|147
李果酱|质量要求|污染物限量|147
李果酱|质量要求|微生物限量|147
李高效|生产|绿色防控技术|148
李高效|采用|果蔬专用清洗设备|148
李高效|清洗|表面灰尘|148
李高效|清洗|腐叶|148
李高效|清洗|虫卵|148
李高效|清洗|污物|148
清洗用水|符合|GB5749|148
李高效|采用|仁果打浆机|148
仁果打浆机|将|李打成原浆|148
原浆|添加|D-异抗坏血酸钠|148
原浆|添加|乙二胺四乙酸二钠|148
李高效|加热|浓缩|148
原浆|加入|白砂糖|148
原浆|加入|稳定增稠剂|148
稳定增稠剂|包括|果胶|148
稳定增稠剂|包括|黄原胶|148
稳定增稠剂|包括|结冷胶|148
李高效|控制|温度|148
李高效|不断搅拌|浓缩|148
李高效|浓缩|至流体状|148
李高效|洗瓶|带包膜玻璃瓶|148
李高效|清洗|清水|148
李高效|沥干|去水|148
李高效|灌装|工序|148
李高效|封口|时间不超过30分钟|148
果酱|封口|温度在80℃以上|148
李高效|杀菌|温度100℃|148
李高效|杀菌|时间20~30分钟|148
李高效|水冷却|至38℃以下|148
产品质量|要求|感官指标|148
产品质量|要求|理化指标|148
产品质量|要求|污染物限量|148
产品质量|要求|微生物限量|148
GB2762|符合|污染物限量|148
李贮运|保鲜与加工|主要参考文献|149
李贮运|研究|孟坤|149
李贮运|研究|余德亿|149
李贮运|研究|赵镭|149
李贮运|研究|汪厚银|149
李贮运|研究|刘文|149
李贮运|研究|曹建康|149
李贮运|研究|姜微波|149
李贮运|研究|赵玉梅|149
李贮运|研究|程云清|149
李贮运|研究|孟坤|149
李贮运|研究|黄鹏|149
李贮运|研究|方大琳|149
李贮运|研究|郑永华|149
李贮运|研究|Stone H|149
李贮运|研究|Side JL|149
李贮运|研究|陈中|149
李贮运|研究|陈志敏|149
